Comment,Label,label_id,source
សន្យាថាធានា ១ឆ្នាំ ដល់ពេលខូចយកទៅឱ្យមើលថាអត់ធានា,negative,0,khmer
អត់ចូលចិត្តចរិតតួឯកហ្នឹងសោះ ឆ្នាស់ឆ្នើមពេក,negative,0,khmer
កម្មវិធីអត់មានស្តង់ដារ រៀបចំរញ៉េរញ៉ៃពេញហ្នឹង,negative,0,khmer
កុំចេះតែផុសព័ត៌មានមិនពិត នាំឱ្យគេយល់ច្រឡំ,negative,0,khmer
ឆាតទៅតបតែអូតូ មិនមានមនុស្សតបសោះ ធុញណាស់,negative,0,khmer
ខោអាវធុំក្លិនអាប់ ដូចរបស់ចាស់យកមកលក់ 👎,negative,0,khmer
ឈុតនេះបងស្លៀកទៅមើលទៅថ្លៃថ្នូរខ្លាំងណាស់សមជាជំទាវហ្មង,positive,2,khmer
គុណភាពស្បែកជើងនេះមាំល្អណាស់ពាក់ដើរភ្នំក៏មិនអីដែរ,positive,2,khmer
ជូនពរអាយដលមានក្តីសុខក្នុងជីវិតប្តីប្រពន្ធរហូតដល់ចាស់កោងខ្នង,positive,2,khmer
ម្ហូបហាងនេះរៀបចំបានស្អាតហើយរសជាតិក៏ឆ្ងាញ់ទៀតពេញចិត្តហ្មង,positive,2,khmer
អរគុណបងដែលតែងតែចែករំលែកមេរៀនជីវិតល្អៗដល់យុវជន,positive,2,khmer
ផលិតផលនេះប្រើហើយមុខបាត់ជាំមែនទែនអរគុណអ្នកលក់ដែលណែនាំ,positive,2,khmer
ទេសភាពនៅមណ្ឌលគីរីស្អាតណាស់ចង់ទៅលេងរាល់ឆ្នាំហ្មង,positive,2,khmer
ក្រុមការងារសេវាកម្មអតិថិជនឆ្លើយតបរហ័សទាន់ចិត្តមែនទែន,positive,2,khmer
សម្លេងបងស្រីច្រៀងពិរោះដូចតារាអាជីពអញ្ចឹងសរសើរមែន,positive,2,khmer
ឡេការពារកំដៅថ្ងៃនេះប្រើទៅមិនស្អិតមុខសោះស្រួលខ្លួនខ្លាំង,positive,2,khmer
រឿងនេះល្អមើលតាំងពីដើមរហូតដល់ចប់អត្ថន័យជ្រាលជ្រៅមែនទែន,positive,2,khmer
សកម្មភាពមនុស្សធម៌នេះពិតជាមានន័យខ្លាំងណាស់សម្រាប់សង្គមយើង,positive,2,khmer
ហាងកាត់សក់នេះធ្វើតាមចិត្តភ្ញៀវហ្មងកាត់មកស្អាតពេញចិត្តស្តូក,positive,2,khmer
អបអរសាទរចំពោះជ័យជំនះរបស់កីឡាករយើងធ្វើបានល្អណាស់,positive,2,khmer
រចនាបថផ្ទះនេះមើលទៅទំនើបហើយមានផាសុកភាពខ្លាំងណាស់,positive,2,khmer
ទិញទូរស័ព្ទហាងនេះបានថែមច្រើនណាស់ចំណេញកប់ហ្មង,positive,2,khmer
ការវេចខ្ចប់ឥវ៉ាន់មកដល់ស្អាតឥតខ្ចោះគ្មានកន្លែងទាស់ទេ,positive,2,khmer
អរគុណសម្រាប់កាដូដ៏មានន័យនេះស្រលាញ់ខ្លាំងណាស់,positive,2,khmer
វីដេអូបង្រៀនធ្វើម្ហូបនេះងាយយល់ណាស់ធ្វើតាមបានភ្លាម,positive,2,khmer
សាច់អាំងហាងនេះទឹកជ្រលក់ពិសេសប្លែកគេហ្មងឆ្ងាញ់សាហាវ,positive,2,khmer
អាយដលមានចរិតសាមញ្ញគួរឱ្យស្រលាញ់ណាស់មិនចេះឆ្មើងឆ្មៃសោះ,positive,2,khmer
គ្រាន់តែឃើញរូបភាពក៏ដឹងថាម្ហូបហ្នឹងឆ្ងាញ់ដែរទំនងខ្លាំងណាស់,positive,2,khmer
បទចម្រៀងថ្មីនេះពីរោះរណ្តំចិត្តស្តាប់ហើយចង់ស្តាប់ទៀត,positive,2,khmer
ជូនពរឱ្យអាជីវកម្មរបស់បងកាន់តែរីកចម្រើនខ្លាំងឡើងៗ,positive,2,khmer
ផលិតផលខ្មែរយើងឥឡូវមានគុណភាពមិនចាញ់បរទេសទេគាំទ្រពេញទំហឹង,positive,2,khmer
កាហ្វេហាងនេះឈ្ងុយប្លែកគេហ្មងផឹកហើយមានកម្លាំងចិត្តធ្វើការ,positive,2,khmer
សរសើរការខិតខំប្រឹងប្រែងរបស់ក្រុមការងារដែលបង្កើតកម្មវិធីនេះឡើង,positive,2,khmer
បច្ចេកទេសថតរូបរបស់បងពិតជាពូកែណាស់រូបស្អាតៗសាហាវ,positive,2,khmer
គ្រួសារបងមើលទៅមានសុភមង្គលណាស់ជូនពរឱ្យស្រលាញ់គ្នាជានិរន្តរ៍,positive,2,khmer
លាបក្រែមពណ៌នេះទៅសាកសមនឹងពណ៌សម្បុរមុខបងខ្លាំងណាស់,positive,2,khmer
អានសៀវភៅនេះហើយមានអារម្មណ៍ថាទទួលបានចំណេះដឹងថ្មីច្រើន,positive,2,khmer
កម្មវិធីបញ្ចុះតម្លៃនេះពិតជាចំណេញសម្រាប់ម៉ូយៗមែនទែន,positive,2,khmer
ទិដ្ឋភាពថ្ងៃលិចនៅកន្លែងនេះស្អាតដូចគំនូរអញ្ចឹងចង់ទៅលេងណាស់,positive,2,khmer
ការឆ្លើយតបសាររបស់ផេកនេះរាក់ទាក់គួរឱ្យគោរពខ្លាំងណាស់,positive,2,khmer
ស្បែកមុខបងឥឡូវមើលទៅរលោងស្អាតខ្លាំងណាស់ប្រើអីខ្លះបង,positive,2,khmer
កីឡាករម្នាក់នេះលេងបាល់បានឡូយសាហាវបច្ចេកទេសខ្ពស់មែន,positive,2,khmer
អរគុណដែលបានលើកទឹកចិត្តក្នុងគ្រាដែលខ្ញុំបាក់ទឹកចិត្ត,positive,2,khmer
សាច់ក្រណាត់អាវនេះត្រជាក់ហើយទន់ពាក់ទៅមានទំនុកចិត្ត,positive,2,khmer
ទីបំផុតរកឃើញផលិតផលដែលត្រូវនឹងស្បែកមុខហើយសប្បាយចិត្តណាស់,positive,2,khmer
សូមឱ្យបងប្អូនទាំងអស់គ្នាជួបតែសំណាងល្អនិងជោគជ័យគ្រប់ភារកិច្ច,positive,2,khmer
តើស្បែកជើងម៉ូដនេះមានលេខ ៤២ ឬអត់បងជួយឆែកមើលឱ្យបន្តិច,neutral,1,khmer
ចាំមើលស្ថានភាពជាក់ស្តែងសិនទើបសម្រេចចិត្តថាកក់លុយឬអត់,neutral,1,khmer
តើការធ្វើដំណើរទៅទីនោះចំណាយពេលប៉ុន្មានម៉ោងដែរពីភ្នំពេញ,neutral,1,khmer
មនុស្សម្នាក់មានការយល់ឃើញផ្សេងគ្នាជារឿងធម្មតាទេសម្រាប់ខ្ញុំ,neutral,1,khmer
តើផលិតផលនេះនាំចូលពីប្រទេសណាដែរមានការធានាអត់,neutral,1,khmer
ចង់ដឹងថាតម្លៃសេវាកម្មនៅទីនេះគិតយ៉ាងម៉េចដែរជួយប្រាប់ផង,neutral,1,khmer
ឃើញគេស៊ែរច្រើនដែរតែមិនទាន់ដឹងថាវាជាការពិតឬអត់ទេ,neutral,1,khmer
តើមានសេវាកម្មដឹកជញ្ជូនដល់ផ្ទះអត់បងបើកុម្ម៉ង់ឥឡូវនេះ,neutral,1,khmer
ចាំមើលការបកស្រាយពីភាគីម្ខាងទៀតសិនមុននឹងសន្និដ្ឋាន,neutral,1,khmer
តើអាវយឺតនេះមានពណ៌អីខ្លះទៀតបងក្រៅពីពណ៌សនិងខ្មៅ,neutral,1,khmer
គ្រាន់តែចូលមកមើលតាមគេតាមឯងទេមិនសូវចាប់អារម្មណ៍ប៉ុន្មានឡើយ,neutral,1,khmer
តើវគ្គសិក្សានេះត្រូវរៀននៅថ្ងៃណាខ្លះដែរជួយផ្តល់ព័ត៌មានបន្តិច,neutral,1,khmer
សម្រាប់ខ្ញុំរសជាតិម្ហូបនេះរៀងសាបបន្តិចតែអ្នកផ្សេងអាចថាឆ្ងាញ់,neutral,1,khmer
តើមានអ្នកណាធ្លាប់ប្រើម៉ាស៊ីនបោកខោអាវម៉ាកនេះអត់សុំយោបល់បន្តិច,neutral,1,khmer
រឿងខ្លះទុកឱ្យពេលវេលាជាអ្នកបង្ហាញការពិតទៅមិនបាច់ខ្វល់ច្រើនទេ,neutral,1,khmer
តើការចុះឈ្មោះចូលរួមកម្មវិធីនេះត្រូវចំណាយប្រាក់ប៉ុន្មានដែរ,neutral,1,khmer
ចង់សាកសួរថាតើហាងនេះមានសាខានៅខេត្តសៀមរាបដែរឬទេ,neutral,1,khmer
ចាំពិភាក្សាជាមួយគ្រួសារសិនមុននឹងទិញផ្ទះមួយល្វែងនេះ,neutral,1,khmer
តើមានឡានក្រុងចេញពីភ្នំពេញទៅកំពតនៅម៉ោងប៉ុន្មានខ្លះដែរ,neutral,1,khmer
តាមដានព័ត៌មាននេះតាំងពីម្សិលមិញមកតែនៅមិនទាន់ដឹងរឿងពិត,neutral,1,khmer
តើទូរស័ព្ទម៉ូដែលថ្មីនេះមានមុខងារអ្វីប្លែកពីមុនខ្លះដែរចង់ដឹង,neutral,1,khmer
វាមិនមែនជាកំហុសរបស់នរណាម្នាក់ទេវាជាការយល់ច្រឡំគ្នា,neutral,1,khmer
តើកន្លែងនេះមានចំណតឡានធំទូលាយសម្រាប់ភ្ញៀវឬអត់បង,neutral,1,khmer
រង់ចាំមើលលទ្ធផលប្រឡងចេញសិនទើបដឹងថាត្រូវធ្វើអីបន្ត,neutral,1,khmer
តើមានវិធីសាស្ត្រណាដែលងាយស្រួលជាងនេះទៀតដែរឬទេបង,neutral,1,khmer
គ្រាន់តែជាការបញ្ចេញមតិផ្ទាល់ខ្លួនប៉ុណ្ណោះមិនមានបំណងអីផ្សេងទេ,neutral,1,khmer
តើឯកសារអ្វីខ្លះដែលចាំបាច់ត្រូវមានសម្រាប់ការដាក់ពាក្យនេះ,neutral,1,khmer
ចាំមើលថាតើនឹងមានការផ្លាស់ប្តូរគោលការណ៍ថ្មីនៅខែក្រោយអត់,neutral,1,khmer
តើហាងនេះមានលក់ម្ហូបបួសសម្រាប់អ្នកតមសាច់ដែរឬទេបង,neutral,1,khmer
ឃើញការវាយតម្លៃមានទាំងល្អនិងអាក្រក់ទាល់តែសាកផ្ទាល់ទើបដឹង,neutral,1,khmer
តើអាគារនេះមានកម្ពស់ប៉ុន្មានជាន់ដែរមើលទៅខ្ពស់មែនទែន,neutral,1,khmer
ចង់ដឹងថាតើកម្មវិធីនេះនឹងប្រព្រឹត្តទៅនៅថ្ងៃណាពិតប្រាកដ,neutral,1,khmer
តើមានបងប្អូនណាដឹងផ្លូវទៅរមណីយដ្ឋាននោះអត់ជួយប្រាប់ផង,neutral,1,khmer
រង់ចាំស្តាប់ការបកស្រាយលម្អិតបន្ថែមពីអ្នករៀបចំកម្មវិធីដោយផ្ទាល់,neutral,1,khmer
តើត្រូវត្រៀមថវិកាប៉ុន្មានសម្រាប់ការដើរលេងរយៈពេលបីថ្ងៃនេះ,neutral,1,khmer
ឃើញគេផុសតៗគ្នាច្រើនណាស់តែមិនដឹងថាមានប្រភពច្បាស់លាស់អត់,neutral,1,khmer
តើការទិញសំបុត្រអនឡាញមានភាពងាយស្រួលជាងការទិញផ្ទាល់អត់,neutral,1,khmer
រឿងនេះអាស្រ័យលើចំណូលចិត្តបុគ្គលម្នាក់ៗទេមិនអាចបង្ខំបានឡើយ,neutral,1,khmer
តើមានសេវាកម្មបោកអ៊ុតសម្លៀកបំពាក់នៅជិតៗតំបន់នេះដែរឬទេ,neutral,1,khmer
ចាំមើលថាតើគាត់នឹងចេញមុខដោះស្រាយបញ្ហានេះយ៉ាងដូចម្តេច,neutral,1,khmer
សេវាកម្មអន់ណាស់ហៅបុគ្គលិកច្រើនដងហើយធ្វើមិនឮសោះខកចិត្ត,negative,0,khmer
ទិញមកមិនទាន់បានប្រើស្រួលបួលផងខូចបាត់ជ័រអន់ហួសប្រមាណ,negative,0,khmer
ម្ហូបប្រៃខ្លាំងណាស់ញ៉ាំស្ទើរតែមិនកើតទេធ្វើបាបក្រពះមែនទែន,negative,0,khmer
សម្តីអាក្រក់ស្តាប់ណាស់មិនចេះគោរពភ្ញៀវសោះឈប់មកហាងនេះទៀតហើយ,negative,0,khmer
ដឹកជញ្ជូនយឺតយ៉ាវជាទីបំផុតកុម្ម៉ង់តាំងពីព្រឹកឥឡូវល្ងាចហើយមិនទាន់បាន,negative,0,khmer
កម្មវិធីនេះមានបញ្ហាច្រើនណាស់គាំងរហូតទាញយកមកស្ដាយតេមប៊ីទូរស័ព្ទ,negative,0,khmer
ខំជឿទុកចិត្តតែបែរជាលក់របស់ក្លែងក្លាយឱ្យសោះបោកប្រាស់សាហាវ,negative,0,khmer
ការវេចខ្ចប់ខ្ជីខ្ជាខ្លាំងណាស់ប្រអប់ខ្ទេចអស់គ្មានសល់ទ្រង់ទ្រាយដើម,negative,0,khmer
សម្លេងរំខានខ្លាំងពេកវីដេអូនេះមើលទៅវិលមុខមិនដឹងគេនិយាយពីអី,negative,0,khmer
តម្លៃថ្លៃកប់ពពកតែគុណភាពវិញអន់ជាងរបស់តាមផ្សារទៅទៀតមិនសម,negative,0,khmer
ធ្វើការគ្មានទំនួលខុសត្រូវសោះកំហុសខ្លួនឯងតែបែរជាទម្លាក់កំហុសឱ្យភ្ញៀវ,negative,0,khmer
បរិយាកាសក្នុងហាងកខ្វក់ខ្លាំងណាស់កន្លែងអង្គុយក៏មិនស្អាតមើលទៅរអើម,negative,0,khmer
កុំលេងសើចនឹងរឿងបែបនេះមិនមែនជារឿងគួរឱ្យអស់សំណើចទេអសីលធម៌,negative,0,khmer
ព័ត៌មានប្រឌិតសោះចេះតែយកមកផុសបំពុលសង្គមគ្មានប្រយោជន៍បន្តិច,negative,0,khmer
ស្ទីលតែងខ្លួននេះមើលទៅឆ្គងខ្លាំងណាស់សុំនិយាយត្រង់ៗហ្មងអត់សម,negative,0,khmer
បាត់បង់ជំនឿចិត្តលើប្រេននេះហើយផលិតផលជំនាន់ក្រោយកាន់តែអន់ទៅៗ,negative,0,khmer
គ្មានភាពច្នៃប្រឌិតសោះលួចចម្លងគំនិតគេទាំងស្រុងមកធ្វើជារបស់ខ្លួន,negative,0,khmer
ឆ្លើយតបសារយឺតខ្លាំងណាស់សួរតាំងពីម្សិលមិញគ្មានអ្នកតបសោះសេវាអន់,negative,0,khmer
មិនយល់សោះថាសាច់រឿងនេះចង់បង្ហាញពីអីមើលទៅធុញទ្រាន់ខ្លាំងណាស់,negative,0,khmer
បោកប្រាស់ទាំងស្រុងរង្វាន់អីក៏គ្មានដែរគ្រាន់តែចង់បានការចាប់អារម្មណ៍,negative,0,khmer
ហាងនេះចូលចិត្តកេងចំណេញលើភ្ញៀវណាស់គិតលុយលើសរហូតត្រូវប្រយ័ត្ន,negative,0,khmer
ស្ដាយលុយដែលចំណាយទិញសំបុត្រចូលមើលរឿងនេះណាស់អត់ន័យទាល់តែសោះ,negative,0,khmer
សេវាកម្មជួសជុលអន់មែនទែនយកមកវិញប្រើមិនបានប៉ុន្មានថ្ងៃក៏ខូចដដែល,negative,0,khmer
ប្រព័ន្ធសុវត្ថិភាពទន់ខ្សោយណាស់ងាយនឹងត្រូវគេលួចគណនីបានយ៉ាងងាយ,negative,0,khmer
រូបថតផ្សាយពាណិជ្ជកម្មកែឡើងស្អាតដល់ពេលឃើញរបស់ផ្ទាល់ខកចិត្តហ្មង,negative,0,khmer
និយាយស្តីគ្មានសុជីវធម៌សោះមិនដឹងរៀនសូត្រមកពីណាទេអាកប្បកិរិយាអន់,negative,0,khmer
មិនណែនាំឱ្យទិញទេប្រយ័ត្នខាតលុយឥតអំពើរបស់នេះប្រើមិនកើតទេ,negative,0,khmer
គ្រាន់តែសុំប្តូរទំហំអាវសោះតម្រូវឱ្យបង់លុយបន្ថែមទៀតខុសគោលការណ៍,negative,0,khmer
សម្ដែងរឹងដូចឈើអញ្ចឹងមើលទៅគ្មានមនោសញ្ចេតនាអីបន្តិចសោះធុញណាស់,negative,0,khmer
ក្លិននៅក្នុងបន្ទប់ទឹកស្អុយខ្លាំងណាស់គ្មានអនាម័យទាល់តែសោះទទួលមិនបាន,negative,0,khmer
ធ្វើខ្លួនដូចជាអ្នកចេះដឹងតែធាតុពិតគ្មានចំណេះអីក្នុងខ្លួនសោះគួរឱ្យសើច,negative,0,khmer
ការរៀបចំកម្មវិធីរញ៉េរញ៉ៃខ្លាំងណាស់គ្មានសណ្តាប់ធ្នាប់សោះមិនសមអាជីព,negative,0,khmer
អុីនធឺណិតដាច់រហូតធ្វើការមិនកើតសោះខលទៅសួរក៏គ្មានដំណោះស្រាយ,negative,0,khmer
លក់របស់ហួសកាលបរិច្ឆេទឱ្យភ្ញៀវទៀតសាហាវណាស់គិតតែប្រយោជន៍ខ្លួន,negative,0,khmer
កុំតាមដានផេកនេះអីផុសតែរឿងហិង្សានិងរឿងអវិជ្ជមានប៉ះពាល់អារម្មណ៍,negative,0,khmer
ចរិតក្រអឺតក្រទមខ្លាំងណាស់ទើបតែល្បីបន្តិចសោះធ្វើខ្លួនអស្ចារ្យណាស់,negative,0,khmer
កាត់សក់មិនត្រូវតាមម៉ូដដែលចង់បានសោះស្ដាយសក់ណាស់ខឹងមែនទែន,negative,0,khmer
ដឹកជញ្ជូនមកដល់បែកកែវអស់គ្មានការប្រុងប្រយ័ត្នសោះមិនដឹងទាមទារសំណង,negative,0,khmer
ម្ហូបនេះដាក់ប៊ីចេងច្រើនសាហាវញ៉ាំហើយស្ងួតកស្រេកទឹកចង់ងាប់ហើយ,negative,0,khmer
សកម្មភាពនេះធ្វើឡើងគ្រាន់តែដើម្បីយកមុខយកមាត់សោះលាក់ពុតខ្លាំងណាស់,negative,0,khmer
ស្អាតខ្លាំងណាស់អូន ឃើញហើយពេញចិត្តតែម្តង ❤️,positive,2,khmer
សេវាកម្មល្អ ម្ហូបឆ្ងាញ់ នឹងមកគាំទ្រម្តងទៀត,positive,2,khmer
និយាយមែន សម្លៀកបំពាក់នេះពាក់ទៅសមរូបរាងណាស់ 😍,positive,2,khmer
ស្រលាញ់ការរៀបចំរបស់ហាងនេះ មើលទៅមានអនាម័យល្អ,positive,2,khmer
អរគុណសម្រាប់ការណែនាំ ផលិតផលនេះប្រើត្រូវសាច់មុខខ្ញុំ,positive,2,khmer
ទំនងណាស់ ឃើញហើយឃ្លានហ្មង ចាំទៅសាក,positive,2,khmer
បងអ្នកលក់និយាយពិរោះ រួសរាយណាស់ ពេញចិត្តសេវាកម្ម,positive,2,khmer
គុណភាពល្អសមនឹងតម្លៃ មិនខកបំណងដែលបានទិញ 👍,positive,2,khmer
ចូលចិត្តស្តាប់បទនេះណាស់ អត្ថន័យចាក់ដោតបេះដូង,positive,2,khmer
ម៉ូតនេះស្អាតទាន់សម័យ ត្រូវចិត្តខ្ញុំខ្លាំងណាស់,positive,2,khmer
សរសើរម្ចាស់ហាង ចេះតុបតែងហាងបានស្អាតគួរឱ្យចង់អង្គុយ 🥰,positive,2,khmer
អាហារឆ្ងាញ់គ្រប់មុខ ជាពិសេសស៊ុបតែម្តង ជាតិហ្មង,positive,2,khmer
ការដឹកជញ្ជូនលឿនទាន់ចិត្ត ខ្ចប់បានស្អាតល្អណាស់,positive,2,khmer
មើលទៅប្លែកភ្នែក ទេសភាពស្រស់ស្អាតខ្លាំងណាស់នៅទីនេះ 🌿,positive,2,khmer
គាំទ្រស្នាដៃខ្មែរ យើងធ្វើបានល្អមិនចាញ់បរទេសទេ,positive,2,khmer
ថ្ងៃនេះសប្បាយចិត្តខ្លាំងណាស់ បានជួបអាយដលផ្ទាល់ ❤️,positive,2,khmer
ឈុតនេះស្អាត ពាក់ទៅឃើញសាច់ឈាមភ្លឺថ្លាតែម្តង,positive,2,khmer
តម្លៃធូរថ្លៃហើយគុណភាពវិញគឺល្អគ្មានកន្លែងទាស់,positive,2,khmer
បងប្អូនសាកមកញ៉ាំនៅនេះមើល ធានាថាជាប់ចិត្តហ្មង,positive,2,khmer
ពិតជាអស្ចារ្យណាស់ មិននឹកស្មានថាធ្វើបានល្អបែបនេះ 🎉,positive,2,khmer
ញ៉ាំហើយមានកម្លាំងចិត្ត រសជាតិឆ្ងាញ់ប្លែកមាត់,positive,2,khmer
អរគុណបងដែលបានជួយសម្រួលការងារ លឿនហើយល្អទៀត,positive,2,khmer
ឃើញរូបនេះហើយមានអារម្មណ៍ស្រស់ស្រាយណាស់ ធម្មជាតិពិតៗ 🍃,positive,2,khmer
កម្មវិធីល្អមើល សើចតាំងពីដើមដល់ចប់ ចូលចិត្តណាស់,positive,2,khmer
ផលិតផលនេះជួយដោះស្រាយបញ្ហាខ្ញុំបានច្រើន ណែនាំឱ្យប្រើ,positive,2,khmer
ស្បែកជើងនេះពាក់ស្រួលជើង ដើរច្រើនក៏មិនឈឺដែរ,positive,2,khmer
ក្រុមការងារឆ្លើយតបលឿន ផ្តល់ព័ត៌មានច្បាស់លាស់ ល្អណាស់,positive,2,khmer
ស្រលាញ់ពណ៌នេះណាស់ មើលទៅរាងកាលីបហ្មង 😍,positive,2,khmer
ជូនពរហាងបងកាន់តែលក់ដាច់ មានភ្ញៀវចូលច្រើនៗ,positive,2,khmer
រសជាតិកាហ្វេនៅទីនេះគឺលេខមួយ ត្រូវចិត្តខ្ញុំតែម្តង,positive,2,khmer
ពិតជាមានទេពកោសល្យមែន សម្តែងបានសមណាស់,positive,2,khmer
សក់ពណ៌នេះស្អាតខ្លាំងណាស់ មុខមើលទៅក្មេងជាងវ័យ,positive,2,khmer
កន្លែងស្នាក់នៅស្អាត ធំទូលាយ មានផាសុកភាពល្អ ❤️,positive,2,khmer
មិនសរសើរមិនបានទេ ធ្វើបានល្អគ្រប់ចំណុច,positive,2,khmer
ចូលចិត្តស្ទីលតែងខ្លួនបងណាស់ សាមញ្ញតែស្អាត,positive,2,khmer
ម្ហូបឆ្ងាញ់ សេវាល្អ តម្លៃសមរម្យ រកណាបានទៀត,positive,2,khmer
សៀវភៅនេះល្អមើលណាស់ អានហើយទទួលបានចំណេះដឹងច្រើន,positive,2,khmer
រីករាយដែលបានឃើញបងជោគជ័យ ស៊ូៗបន្តទៀតបង 🔥,positive,2,khmer
ទិញឱ្យម៉ាក់គាត់ពេញចិត្តណាស់ គាត់ថាពាក់ស្រួល,positive,2,khmer
ឡេនេះប្រើទៅស្បែកសថ្លាពិតមែន មិនកុហកទេ,positive,2,khmer
វីដេអូនេះល្អមើលណាស់ មានទាំងសំណើចនិងការអប់រំ,positive,2,khmer
ជឿជាក់លើហាងបងយូរហើយ មិនដែលធ្វើឱ្យខកចិត្តទេ 💖,positive,2,khmer
នំខេកនេះឆ្ងាញ់ណាស់ មិនផ្អែមពេក សាច់នំទន់ល្អ,positive,2,khmer
រំភើបជំនួស ឃើញបងមានក្តីសុខ ខ្ញុំក៏សប្បាយចិត្តដែរ,positive,2,khmer
ទីតាំងល្អ មានកន្លែងចតឡានធំទូលាយ ស្រួលចេញចូល,positive,2,khmer
គ្រាន់តែឃើញក៏ដឹងថាឆ្ងាញ់ដែរ ពណ៌ទំនងខ្លាំងណាស់ 😋,positive,2,khmer
សម្លេងពិរោះណាស់បង ច្រៀងបទអីក៏សមដែរ,positive,2,khmer
សេវាកម្មល្អបែបនេះ ថ្ងៃក្រោយនឹងនាំមិត្តភក្តិមកទៀត,positive,2,khmer
អរគុណសម្រាប់កាដូមួយនេះ ពេញចិត្តខ្លាំងណាស់ 🎁,positive,2,khmer
ពិតជាគំរូល្អសម្រាប់យុវជនជំនាន់ក្រោយ សរសើរទឹកចិត្តបង,positive,2,khmer
បងសុំសួរតម្លៃមួយឈុតនេះប៉ុន្មានដែរចា៎?,neutral,1,khmer
តើហាងមានសាខានៅខេត្តសៀមរាបដែរឬអត់?,neutral,1,khmer
អាវនេះមាន size ធំជាងនេះអត់បង?,neutral,1,khmer
បើកម្មង់ថ្ងៃនេះ ស្អែកអាចបានរបស់អត់បង? 🤔,neutral,1,khmer
ជួយឆែកមើលឱ្យតិចមើល ថាឥវ៉ាន់ខ្ញុំដល់ណាហើយ,neutral,1,khmer
មួយប្រអប់មានប៉ុន្មានកញ្ចប់ដែរ អ្នកលក់?,neutral,1,khmer
បងមានលក់បោះដុំអត់ ហើយយកប៉ុន្មានទើបបានតម្លៃបោះដុំ?,neutral,1,khmer
ទីតាំងហាងនៅម្តុំណាដែរ បងជួយដាក់ map ឱ្យផង,neutral,1,khmer
បើកលក់រាល់ថ្ងៃអត់បង ឬមានថ្ងៃឈប់សម្រាក?,neutral,1,khmer
ពណ៌នេះមាននៅសល់អត់ ឬអស់ហើយបង?,neutral,1,khmer
ចាំមើលសិន ទាល់តែដាច់ខែបានមានលុយទិញ 😂,neutral,1,khmer
តើថ្នាំនេះក្មេងអាយុប៉ុន្មានទើបអាចញ៉ាំបាន?,neutral,1,khmer
សុំលេខទូរស័ព្ទទំនាក់ទំនងផងបង ចង់សួរព័ត៌មានបន្ថែម,neutral,1,khmer
នៅសល់តែពណ៌នេះទេហី មានពណ៌ផ្សេងទៀតអត់?,neutral,1,khmer
ឃើញគេផុសច្រើនដែរ តែមិនទាន់បានសាក,neutral,1,khmer
តម្លៃនេះគិតទាំងសេវាដឹកជញ្ជូន ឬនៅបង? 🤔,neutral,1,khmer
បងជួយតបឆាតផង ខ្ញុំបានផ្ញើរូបឱ្យមើលហើយ,neutral,1,khmer
ឡាននេះស៊ីសាំងប៉ុន្មានក្នុងមួយរយគីឡូដែរ?,neutral,1,khmer
ដាក់ឈ្មោះខ្ញុំផង បន្តិចទៀតខ្ញុំទៅយកហើយ,neutral,1,khmer
មានទទួលបងរំលស់អត់បង សម្រាប់ម៉ូតនេះ?,neutral,1,khmer
ស្បែកជើងនេះមានលេខ ៤២ អត់បង?,neutral,1,khmer
រង់ចាំយូរហើយ មិនដឹងថាពេលណាបានមើលទេ,neutral,1,khmer
ចុះបើទិញពីរ មានការបញ្ចុះតម្លៃអត់បង?,neutral,1,khmer
សុំសួរមួយ តើប្រើពេលប៉ុន្មានថ្ងៃទើបបាត់?,neutral,1,khmer
មើលទៅដូចជាធម្មតា មិនមានអីប្លែកផង 😐,neutral,1,khmer
អត់ឃើញមានដាក់តម្លៃចឹង ដាក់តម្លៃមកស្រួលសម្រេចចិត្ត,neutral,1,khmer
ថ្ងៃនេះមេឃរាងស្រទ  ដូចចង់ភ្លៀងម៉េចមិនដឹង,neutral,1,khmer
គេលក់មួយគីឡូថ្លៃប៉ុន្មានដែរ សុំតម្លៃផង,neutral,1,khmer
តើវគ្គសិក្សានេះរៀននៅម៉ោងណាខ្លះដែរ?,neutral,1,khmer
ចង់ទៅដែរ តែអត់មានអ្នកជូនទៅសោះ,neutral,1,khmer
រូបនេះថតនៅខេត្តណាដែរ ដូចមិនធ្លាប់ឃើញ,neutral,1,khmer
ឥវ៉ាន់នេះកម្មង់ពីថៃ ឬពីចិនដែរចា៎? 🤔,neutral,1,khmer
ខ្ញុំបានវេរលុយហើយ បងជួយឆែកមើលផង,neutral,1,khmer
ម្ហូបនេះធ្វើពីសាច់គោ ឬសាច់ជ្រូកដែរ?,neutral,1,khmer
ដល់កន្លែងហើយ តេទៅអត់មានអ្នកលើកចឹង,neutral,1,khmer
ថ្ងៃអាទិត្យហាងបើកអត់បង ចង់ទៅមើលផ្ទាល់,neutral,1,khmer
ជួយប្រាប់របៀបប្រើផង ទិញមកហើយអត់ចេះប្រើ,neutral,1,khmer
អាវនេះសាច់ក្រណាត់អីដែរ យឺតឬអត់?,neutral,1,khmer
មានទទួលកាត់តាមម៉ូតដែលភ្ញៀវចង់បានអត់?,neutral,1,khmer
មិនដឹងថាត្រូវធ្វើម៉េចទេ បើជួបបញ្ហាបែបនេះ,neutral,1,khmer
